#                 x                   p                 rho                 U_x                 U_y                 U_z
     0.238171781563       542117.121766      0.742507037525        1921.2325665     0.0118843573411   1.78572386054e-13
      0.23899306012       533633.312583       0.73278157076       1927.10576772     0.0118843573411   1.78957578018e-13
     0.239814338677       525249.633137        0.7231558428         1932.941269      0.011933481771   1.77782055538e-13
     0.240635617234       517225.862493      0.713888649792       1938.64122314      0.011933481771   1.78155885149e-13
     0.241456895792       509202.091849      0.704621456784       1944.34117727     0.0119334817711    1.7852971476e-13
     0.242278174349       501390.220259      0.695570059714       1949.95530951     0.0119119992114   1.77394893561e-13
     0.243099452906       493832.423266      0.686777420836       1955.46652261     0.0119119992115   1.77756344653e-13
     0.243920731463       486274.626273      0.677984781959       1960.97773571     0.0119119992115   1.78117795745e-13
      0.24474201002       479035.204232      0.669522114464        1966.3518653     0.0118333931765   1.75673028895e-13
     0.245563288577       471937.601267      0.661206438034       1971.66492224     0.0118333931766    1.7602148398e-13
     0.246384567134       464839.998302      0.652890761605       1976.97797918     0.0118333931766   1.76369939066e-13
     0.247205845691       458157.647532      0.645011936911        1982.1022348       0.01170783846   1.75118793685e-13
     0.248027124248       451507.077835      0.637166550151        1987.2120343       0.01170783846   1.75453918198e-13
     0.248848402806       444927.764479      0.629397123618        1992.2877866     0.0115429972841   1.75847114321e-13
     0.249669681363       438706.492246      0.622009393694        1997.1924297     0.0115429972842    1.7616878372e-13
      0.25049095992       432485.220013       0.61462166377        2002.0970728     0.0115429972842   1.76490453119e-13
     0.251312238477       426428.680853       0.60741168104       2006.91928247     0.0113452998399   1.74095972592e-13
     0.252133517034       420616.115379      0.600464952721       2011.61939399     0.0113452998399   1.74404227855e-13
     0.252954795591       414803.549905      0.593518224401       2016.31950551       0.01134529984   1.74712483117e-13
     0.253776074148       409238.318244      0.586841363972        2020.8904486     0.0111205599433   1.73906419087e-13
     0.254597352705       403812.130788      0.580316219786       2025.38876986     0.0111205599434   1.74201440002e-13
     0.255418631263       398385.943331        0.5737910756       2029.88709112     0.0111205599434   1.74496460918e-13
      0.25623990982       393278.170536      0.567616988185       2034.21249881     0.0108745032764    1.7232731455e-13
     0.257061188377       388214.969143      0.561492043647       2038.51369779     0.0108745032764   1.72609407265e-13
     0.257882466934        383190.49609      0.555410206677       2042.79310917     0.0106131498321   1.71992760465e-13
     0.258703745491       378466.173128      0.549662476341       2046.90363406     0.0106131498321   1.72262347883e-13
     0.259525024048       373741.850165      0.543914746005       2051.01415894     0.0106131498322   1.72531935301e-13
     0.260346302605       369128.015544      0.538291110669       2055.06060037     0.0103427342783   1.70800012064e-13
     0.261167581162       364718.153189      0.532896571034       2058.98873023     0.0103427342783   1.71057637165e-13
     0.261988859719       360308.290835      0.527502031399       2062.91686009     0.0103427342784   1.71315262265e-13
     0.262810138277       356068.798603      0.522300339159       2066.74347397     0.0100703109258   1.70662016282e-13
     0.263631416834       351948.467222      0.517233531026       2070.49908111     0.0100703109259   1.70908326536e-13
     0.264452695391       347828.135841      0.512166722893       2074.25468825     0.0100703109259   1.71154636791e-13
     0.265273973948       343926.546805      0.507349224665       2077.87688634     0.0098048339838   1.70568049843e-13
     0.266095252505       340071.194803      0.502584425895       2081.47088296    0.00980483398383   1.70803760925e-13
     0.266916531062       336230.938497      0.497836940162       2085.05551825    0.00955178224925   1.70235953989e-13
     0.267737809619       332616.796379       0.49334879572       2088.49991556    0.00955178224928    1.7046185365e-13
     0.268559088176       329002.654262      0.488860651277       2091.94431287    0.00955178224931    1.7068775331e-13
     0.269380366733        325453.77354      0.484447734723       2095.34776718    0.00931498765892   1.69064754439e-13
     0.270201645291       322057.417812      0.480210637711       2098.65553003    0.00931498765895   1.69281692974e-13
     0.271022923848       318661.062084      0.475973540699       2101.96329289    0.00931498765898   1.69498631509e-13
     0.271844202405       315369.567955      0.471857792651       2105.20492053      0.009098431404   1.69103353547e-13
     0.272665480962       312168.582632      0.467846784987       2108.38946489    0.00909843140402   1.69312210839e-13
     0.273486759519       308967.597309      0.463835777323       2111.57400926    0.00909843140405    1.6952106813e-13
     0.274308038076       305901.362942      0.459981134978       2114.67375476    0.00890572717503   1.69922191684e-13
     0.275129316633       302874.517951      0.456172200277       2117.74871292    0.00890572717506     1.701238618e-13
      0.27595059519       299849.350736      0.452365214748       2120.82262572    0.00873985863588   1.69659996139e-13
     0.276771873747       296976.695369      0.448735424387       2123.80157576    0.00873985863591   1.69855369594e-13
     0.277593152305       294104.040002      0.445105634026       2126.78052579    0.00873985863593   1.70050743049e-13
     0.278414430862       291265.038249      0.441514930739       2129.73894895     0.0086030271945   1.69643323241e-13
     0.279235709419       288528.107684      0.438042777538       2132.63511839    0.00860302719453   1.69833267558e-13
     0.280056987976       285791.177119      0.434570624338       2135.53128782    0.00860302719455   1.70023211874e-13
     0.280878266533       283111.897346      0.431165288275       2138.39346504    0.00849618343799    1.6963264954e-13
      0.28169954509       280493.827382      0.427830894044       2141.21955433    0.00849618343802   1.69817997673e-13
     0.282520823647       277875.757419      0.424496499813       2144.04564362    0.00849618343804   1.70003345806e-13
     0.283342102204       275332.462421       0.42124838506       2146.82971998     0.0084198735771   1.68861234646e-13
     0.284163380762       272817.944249      0.418033474008       2149.59762989    0.00841987357712   1.69042767103e-13
     0.284984659319       270303.426076      0.414818562955       2152.36553979    0.00841987357715   1.69224299561e-13
     0.285805937876        267875.30522      0.411702640722       2155.08790485    0.00837364485911   1.69550384601e-13
     0.286627216433       265450.861913      0.408590931702       2157.80833289    0.00837364485913   1.69728802976e-13
      0.28744849499        263041.84552      0.405496739825       2160.52126131    0.00835539876179   1.70043979493e-13
     0.288269773547       260696.014087      0.402474291485        2163.2034809    0.00835539876182    1.7021989198e-13
     0.289091052104       258350.182654      0.399451843144       2165.88570049    0.00835539876184   1.70395804466e-13
     0.289912330661        256034.28336      0.396463010246       2168.55473673    0.00836225899592   1.69986248364e-13
     0.290733609218       253757.530037      0.393518139684        2171.2065348    0.00836225899594   1.70160165665e-13
     0.291554887776       251480.776715      0.390573269122       2173.85833287    0.00836225899596   1.70334082966e-13
     0.292376166333       249245.163842      0.387674047808       2176.49393464    0.00839072362845   1.69931470327e-13
      0.29319744489       247029.779885      0.384797271735       2179.12157446    0.00839072362847   1.70103803217e-13
     0.294018723447       244814.395927      0.381920495663       2181.74921428     0.0083907236285   1.70276136108e-13
     0.294840002004       242649.263151      0.379098823829       2184.35925264    0.00843686969637   1.69187390245e-13
     0.295661280561       240489.256208      0.376282772627       2186.96749664     0.0084368696964   1.69358451067e-13
     0.296482559118       238336.606313      0.373474707604       2189.57341949    0.00849658372292   1.68994881661e-13
     0.297303837675       236227.512827      0.370713921653       2192.16560457    0.00849658372295   1.69164889264e-13
     0.298125116232        234118.41934      0.367953135703       2194.75778965    0.00849658372297   1.69334896867e-13
      0.29894639479       232027.565729      0.365212011337       2197.34462929    0.00856583546345   1.69593093251e-13
     0.299767673347       229966.275358      0.362502754474       2199.92280582    0.00856583546347   1.69762182107e-13
     0.300588951904       227904.984988      0.359793497612       2202.50098234     0.0085658354635   1.69931270964e-13
     0.301410230461       225872.018177      0.357114674847       2205.07104344    0.00864080655086   1.69031635101e-13
     0.302231509018       223856.512326      0.354454613974       2207.63610139    0.00864080655088    1.6919986358e-13
     0.303052787575       221841.006476      0.351794553101       2210.20115934     0.0086408065509   1.69368092059e-13
     0.303874066132       219863.775882      0.349175689018       2212.75490803    0.00871814660773   1.68957605897e-13
     0.304695344689       217893.000362      0.346563772941       2215.30674908    0.00871814660775    1.6912496755e-13
     0.305516623246       215926.337936      0.343956305334       2217.85726921    0.00879508926851   1.68787814126e-13
     0.306337901804       213999.904169      0.341392346773       2220.39486227    0.00879508926853    1.6895424133e-13
     0.307159180361       212073.470402      0.338828388211       2222.93245533    0.00879508926855   1.69120668533e-13
     0.307980458918        210161.77656      0.336280590285       2225.46506719    0.00886970815512   1.68804861506e-13
     0.308801737475       208280.033729      0.333765631845       2227.98755757    0.00886970815514   1.68970298205e-13
     0.309623016032       206398.290898      0.331250673406       2230.51004795    0.00886970815516   1.69135734905e-13
     0.310444294589       204541.473089      0.328763171432       2233.02377492    0.00894289190382   1.68430834429e-13
     0.311265573146       202703.695694      0.326296643059       2235.53080641    0.00894289190384   1.68595257261e-13
     0.312086851703       200865.918298      0.323830114686       2238.03783789    0.00894289190387   1.68759680094e-13
     0.312908130261       199063.121276      0.321402206755       2240.53105244    0.00900972089954   1.68390402979e-13
     0.313729408818       197268.854102      0.318983716831        2243.0208966    0.00900972089956   1.68553698587e-13
     0.314550687375       195476.422027      0.316567285813        2245.5099254    0.00906766789247   1.67685521095e-13
     0.315371965932        193726.87392      0.314198974264       2247.97987898    0.00906766789249   1.67847512185e-13
     0.316193244489       191977.325812      0.311830662716       2250.44983257    0.00906766789251   1.68009503276e-13
     0.317014523046       190240.430037      0.309476736922       2252.91357627    0.00911550841427   1.67912667596e-13
     0.317835801603       188536.375906      0.307160153398       2255.36119799    0.00911550841429   1.68073194059e-13
      0.31865708016       186832.321776      0.304843569874       2257.80881971    0.00911550841431   1.68233720521e-13
     0.319478358717       185152.009004      0.302554315586       2260.24372665    0.00915254574987   1.67519203139e-13
     0.320299637275       183494.038168          0.30029078       2262.66666667    0.00915254574989   1.67678110861e-13
     0.321120915832       181836.067331      0.298027244415       2265.08960669    0.00915254574991   1.67837018582e-13
     0.321942194389       180213.094885      0.295804471059       2267.49228326    0.00917840478075   1.67633412913e-13
     0.322763472946       178601.648581      0.293595122482       2269.88828535    0.00917840478077    1.6779055392e-13
     0.323584751503       176990.202277      0.291385773905       2272.28428744    0.00917840478079   1.67947694926e-13
      0.32440603006        175425.05744      0.289230959726       2274.65154621    0.00919300125587   1.68288614638e-13
     0.325227308617       173860.411947       0.28707673386       2277.01849421    0.00919300125589   1.68443850142e-13
     0.326048587174       172306.382602      0.284935144221       2279.37842803     0.0091965076705   1.68173726109e-13
     0.326869865731       170788.627442      0.282836732408       2281.71439199    0.00919650767052   1.68326929534e-13
     0.327691144289       169270.872282      0.280738320595       2284.05035594    0.00919650767054   1.68480132959e-13
     0.328512422846       167774.799728      0.278665976284       2286.37116795    0.00918932631207   1.67749186164e-13
     0.329333701403       166303.826992      0.276623808086       2288.67443857    0.00918932631209   1.67900245408e-13
      0.33015497996       164832.854256      0.274581639887       2290.97770919    0.00918932631211   1.68051304651e-13
     0.330976258517       163394.439892      0.272578980632       2293.25704914    0.00917203617683   1.67903868374e-13
     0.331797537074       161969.942539      0.270593209759       2295.52615907    0.00917203617685     1.680526872e-13
     0.332618815631       160545.445186      0.268607438885         2297.795269    0.00917203617687   1.68201506026e-13
     0.333440094188       159164.058093      0.266674442169       2300.03120942    0.00914535754056   1.67972400888e-13
     0.334261372745       157785.538906      0.264744956382       2302.26494261    0.00914535754058   1.68118899542e-13
     0.335082651303       156414.934339      0.262825238716       2304.49232749    0.00911009639841    1.6828346951e-13
      0.33590392986       155081.719798      0.260951668602       2306.68971871    0.00911009639842   1.68427584688e-13
     0.336725208417       153748.505257      0.259078098489       2308.88710993    0.00911009639844   1.68571699866e-13
     0.337546486974        152433.60413       0.25722730551       2311.06923869    0.00906712110407    1.6835019167e-13
     0.338367765531        151144.86432      0.255409050665       2313.22956326    0.00906712110409   1.68491875844e-13
     0.339189044088       149856.124509      0.253590795819       2315.38988783    0.00906712110411   1.68633560018e-13
     0.340010322645       148595.617059      0.251807908431       2317.52583954    0.00901729562726   1.69037930196e-13
     0.340831601202        147350.38903      0.250044162295       2319.64859988    0.00901729562728   1.69177150732e-13
      0.34165287976          146105.161       0.24828041616       2321.77136021     0.0090172956273   1.69316371268e-13
     0.342474158317       144897.527831      0.246564087907       2323.86058754    0.00896147663374   1.68835950257e-13
     0.343295436874       143694.735885      0.244853865909       2325.94549621    0.00896147663376   1.68972688304e-13
     0.344116715431       142497.019865      0.243150087098        2328.0257387     0.0089004961381   1.68507497535e-13
     0.344937993988       141335.499014      0.241492254449        2330.0727046    0.00890049613812   1.68641747118e-13
     0.345759272545       140173.978163      0.239834421801       2332.11967051    0.00890049613813   1.68775996702e-13
     0.346580551102       139026.870601      0.238194996223       2334.15300547    0.00883519203164   1.68299951152e-13
     0.347401829659        137905.37966      0.236588285536       2336.16211316    0.00883519203166   1.68431717817e-13
     0.348223108216       136783.888718      0.234981574849       2338.17122085    0.00883519203168   1.68563484482e-13
     0.349044386774       135685.530837      0.233404576803       2340.15786768    0.00876636514081    1.6839353551e-13
     0.349865665331       134602.779972      0.231847625027       2342.12936044    0.00876636514082   1.68522835212e-13
     0.350686943888       133520.029107       0.23029067325        2344.1008532    0.00876636514084   1.68652134914e-13
     0.351508222445       132468.483907      0.228774019503       2346.04128247    0.00869476597107   1.68508116405e-13
     0.352329501002       131423.140564      0.227265374687       2347.97553773    0.00869476597108   1.68634973898e-13
     0.353150779559       130380.367861      0.225760066639       2349.90717479    0.00862109508678   1.68500885459e-13
     0.353972058116       129371.088535       0.22429823595       2351.80469514    0.00862109508679   1.68625333704e-13
     0.354793336673        128361.80921      0.222836405261       2353.70221548    0.00862109508681    1.6874978195e-13
      0.35561461523       127363.228708      0.221388529219       2355.58859359    0.00854599189305   1.68618831132e-13
     0.356435893788       126388.646001       0.21997195394       2357.44997834    0.00854599189307   1.68740909437e-13
     0.357257172345       125414.063294      0.218555378662       2359.31136309    0.00854599189308   1.68862987741e-13
     0.358078450902       124457.672425       0.21716264426       2361.15341823    0.00847008073153   1.69013034456e-13
     0.358899729459       123516.443281      0.215789779932       2362.97936302    0.00847008073155   1.69132788443e-13
     0.359721008016       122575.214137      0.214416915604       2364.80530781    0.00847008073156   1.69252542429e-13
     0.360542286573       121659.019166      0.213076997757       2366.60411256    0.00839387820717   1.68844278533e-13
      0.36136356513       120749.782625      0.211746237619       2368.39537318    0.00839387820718    1.6896175777e-13
     0.362184843687       119841.146677      0.210416271265       2370.18597127    0.00831802209507   1.68838511419e-13
     0.363006122244       118962.603446      0.209126084126       2371.94336748    0.00831802209509    1.6895376967e-13
     0.363827400802       118084.060216      0.207835896987       2373.70076369     0.0083180220951    1.6906902792e-13
     0.364648679359       117213.056093      0.206555712047       2375.44968365    0.00824283582173   1.69167978643e-13
     0.365469957916       116363.888573      0.205304497799        2377.1740514    0.00824283582175   1.69281070733e-13
     0.366291236473       115514.721053      0.204053283551       2378.89841915    0.00824283582176   1.69394162822e-13
      0.36711251503       114679.457249      0.202820589639        2380.6068811    0.00816928279081   1.69277091401e-13
     0.367933793587       113858.451444      0.201606888253       2382.29903182    0.00816928279082   1.69388070546e-13
     0.368755072144       113037.445638      0.200393186867       2383.99118253    0.00816928279083   1.69499049692e-13
     0.369576350701        112236.14962      0.199205818305       2385.66025568    0.00809733025159   1.69650415788e-13
     0.370397629259       111442.114375      0.198028150258       2387.32082684     0.0080973302516     1.697593238e-13
     0.371218907816        110648.07913      0.196850482211         2388.981398    0.00809733025162   1.69868231811e-13
     0.372040186373       109879.215213      0.195706768473       2390.61311954    0.00802943186362   1.69725806029e-13
      0.37286146493       109111.187475      0.194564182975       2392.24388361    0.00802943186364   1.69832759153e-13
     0.373682743487       108348.049876      0.193428134018       2393.86878354    0.00796582303876   1.69463509266e-13
     0.374504022044         107603.8802      0.192317436641       2395.47092891    0.00796582303877   1.69568585441e-13
     0.375325300601       106859.710525      0.191206739265       2397.07307427    0.00796582303879   1.69673661617e-13
     0.376146579158       106125.944888      0.190110151153       2398.66305985    0.00790454362163   1.69597032265e-13
     0.376967857715       105405.316881      0.189031381186       2400.23769576    0.00790454362165   1.69700304241e-13
     0.377789136273       104684.688875      0.187952611219       2401.81233166    0.00790454362166   1.69803576218e-13
      0.37861041483        103978.74288      0.186893478736       2403.36841523    0.00784473703307   1.69451978817e-13
     0.379431693387       103279.732586      0.185843621289        2404.9157292    0.00784473703309   1.69553458893e-13
     0.380252971944       102580.722292      0.184793763843       2406.46304316     0.0078447370331   1.69654938968e-13
     0.381074250501       101902.005385      0.183771864139       2407.98685022    0.00778609019965   1.69580015769e-13
     0.381895529058       101225.149199      0.182752529611       2409.50850739    0.00778609019966   1.69679813153e-13
     0.382716807615       100551.216546      0.181737069069        2411.0261803    0.00772856211763   1.69603903874e-13
     0.383538086172       99893.4127458      0.180742964875       2412.52181669    0.00772856211764   1.69701994693e-13
     0.384359364729       99235.6089452      0.179748860681       2414.01745309    0.00772856211766   1.69800085513e-13
     0.385180643287       98586.1275542      0.178766504996       2415.50399353    0.00767227218556   1.69721970007e-13
     0.386001921844       97949.6639528      0.177802534162       2416.97633336    0.00767227218558   1.69818532928e-13
     0.386823200401       97313.2003513      0.176838563329       2418.44867318    0.00767227218559    1.6991509585e-13
     0.387644478958       96686.6458681      0.175887211445       2419.90528318      0.007617376376   1.69618395451e-13
     0.388465757515       96065.9621709       0.17494332649       2421.35254135    0.00761737637601   1.69713313401e-13
     0.389287036072       95445.2784738      0.173999441534       2422.79979953    0.00761737637602    1.6980823135e-13
     0.390108314629       94843.4063583      0.173083233446       2424.22957512    0.00756410140705   1.69754837882e-13
     0.390929593186       94244.5003294      0.172171396117       2425.65661801    0.00756410140706   1.69848430018e-13
     0.391750871743       93646.7289194      0.171260802503       2427.08112304      0.007512574342   1.69789265196e-13
     0.392572150301       93058.8035062      0.170360842159       2428.48304989    0.00751257434201   1.69881210106e-13
     0.393393428858       92470.8780931      0.169460881814       2429.88497674    0.00751257434202   1.69973155015e-13
     0.394214707415       91891.2960844      0.168573975953       2431.28155932     0.0074630434058   1.69675801257e-13
     0.395035985972       91328.0992091      0.167712736694       2432.66775125    0.00746304340582   1.69766714197e-13
     0.395857264529       90764.9023339      0.166851497435       2434.05394317    0.00746304340583   1.69857627137e-13
     0.396678543086       90203.4143115      0.165988713286       2435.42449723    0.00741548413173   1.69840201959e-13
     0.397499821643       89643.1127131      0.165124650065       2436.78348095    0.00741548413174   1.69929330458e-13
       0.3983211002       89082.8111146      0.164260586843       2438.14246467    0.00741548413175   1.70018458957e-13
     0.399142378758       88549.0245725      0.163441198592       2439.49491608     0.0073702149022   1.69973808719e-13
     0.399963657315       88021.4230875      0.162632249034       2440.84590625    0.00737021490221   1.70062412963e-13
     0.400784935872       87493.2955711      0.161821916194       2442.19542956    0.00732692224437   1.70013664944e-13
     0.401606214429       86953.3589929      0.160981785422       2443.51595554    0.00732692224438   1.70100271204e-13
     0.402427492986       86413.4224147      0.160141654649       2444.83648152    0.00732692224439   1.70186877465e-13
     0.403248771543        85887.318593      0.159327225686        2446.1662687    0.00728617845249   1.70133006546e-13
       0.4040700501       85396.0405001      0.158577540609       2447.51938679     0.0072861784525   1.70221750349e-13
     0.404891328657       84904.7624073      0.157827855532       2448.87250489    0.00728617845251   1.70310494153e-13
     0.405712607214       84382.2252086      0.157006690641       2450.13442778    0.00724712892369    1.7025174753e-13
     0.406533885772        83830.920078      0.156119848813       2451.31307728     0.0072471289237   1.70329048868e-13
     0.407355164329       83279.6149474      0.155233006984       2452.49172677    0.00724712892371   1.70406350206e-13
     0.408176442886       82870.4074028      0.154544912069       2453.12207267    0.00721097414662   1.70309135811e-13
     0.408997721443       82506.2732707      0.153920050584       2453.58006098    0.00721097414662   1.70339172822e-13
           0.409819       82142.1391386      0.153295189099       2454.03804928    0.00721097414662   1.70369209834e-13
