x_m,rho_g_published,rho_p_published,u_g_published,u_p_published,p_g_published,T_p_published,rho_g_GPU_GKS_GKP,rho_p_GPU_GKS_GKP,u_g_GPU_GKS_GKP,u_p_GPU_GKS_GKP,p_g_GPU_GKS_GKP,T_p_GPU_GKS_GKP
0.6275,0.3792408623106668,0.5587091108618388,0.6224509075836797,0.3019195467570155,0.4684280730760019,1.2265942706029107,0.38640616747835,0.54925,0.64109116040479,0.28793782637216,0.43512283210814,1.1464119515828897
0.6325,0.3648991679306668,0.5633378465588389,0.6249787245051798,0.3014768434140155,0.46497153736800195,1.2611240039879106,0.37322189904542,0.5495,0.64376395925924,0.28886031761824,0.43106744029122,1.1657026522110072
0.6375,0.34988723699854146,0.568350313368263,0.6272118751226772,0.30086168782455375,0.461376903469064,1.2952222799817048,0.35717841012865,0.5575000000000001,0.64608354117852,0.2894251662141,0.42692898144847,1.1877025733034612
0.6425,0.33421601215204144,0.5737402462922631,0.6291551703146772,0.3000768955355538,0.45764642604356404,1.3288961427867048,0.33807830815564,0.5595,0.64785481185207,0.2835871239244,0.42269921178579,1.210177754891753
0.6475,0.3190691853484563,0.5781072410217637,0.6306806190264503,0.2990104795495641,0.45386500573024907,1.35806902752556,0.31894316922199,0.565,0.64873061751802,0.28788363381577,0.41835408677678,1.2302955379779033
0.6525,0.30443819498695635,0.5814679985887637,0.6317950432414504,0.29766703780456416,0.45003347424974904,1.38281441955556,0.3035389332331,0.56775,0.6484811398543,0.28421192125783,0.41389364811879,1.2481780719290607
0.6575,0.2918980737455614,0.5850557884448505,0.632306126122749,0.2963627238800988,0.44614854480196875,1.4028060513161944,0.29171061850253,0.57,0.64753542302904,0.28344081340282,0.40941763406538,1.2618510154932212
0.6625,0.2814146849850614,0.5888669039403506,0.6322237181412489,0.29509689895459884,0.44221108919046875,1.4181215352211947,0.2827491303027,0.57275,0.64595419532686,0.28543228720712,0.40489846997558,1.2722395398320219
0.6675,0.27314731754025817,0.5921355208685507,0.6315911053725305,0.29329632714660964,0.43821041529634774,1.4328405258734458,0.27587115433237,0.57675,0.64384787155333,0.28042428023293,0.40032369154863,1.2793254298680883
0.6725,0.26705979147075815,0.5948704963490508,0.6304172707520305,0.29096973901760964,0.4341475552548478,1.4469727619384458,0.27039612970837,0.57975,0.64132156108973,0.27657129908457,0.39567993372701,1.284519724482757
0.6775,0.2622186157794632,0.5969217891738127,0.628856988519852,0.2876978034185387,0.4299128396870713,1.4548004462011717,0.26584740251783,0.5815,0.63851272888093,0.27752050493739,0.39100311368839,1.286644074668544
0.6825,0.2586034418884632,0.5983005615088126,0.626916568024852,0.28349595459403865,0.4255090743975713,1.4564265101211717,0.26190249475024,0.58175,0.63545114491808,0.27242659855013,0.38629943101492,1.2877875317963183
0.6875,0.25537148195193976,0.5997858683575759,0.6247099817373395,0.27942404877881405,0.42104822852260126,1.4583780993229507,0.25831472509114,0.58450000000001,0.63214458042807,0.27191152812652,0.38154452685367,1.2877033580224897
0.6925,0.25251647941543975,0.6013759703810758,0.6222415752213395,0.27547996445431405,0.4165312339901013,1.4606498991079506,0.25497524701762,0.58825,0.62866455423302,0.26880805276401,0.37675350110595,1.2861657124461012
0.6975,0.24969871224310075,0.6018247050665432,0.6197350070037401,0.2711866281007995,0.41192524284588755,1.463428627231028,0.2517919704229,0.58975,0.62486732389962,0.26463976660014,0.37193358914363,1.2841739397865262
0.7025,0.24691757251060073,0.6011507069830432,0.61719090013274,0.2665497417922995,0.40723170809588755,1.4667060073110278,0.24871439971882,0.58825,0.62085866794231,0.26364373994584,0.36707254967471,1.2815772035757353
0.7075,0.24410385183445985,0.6009830064183251,0.6144849683243229,0.2615800274781975,0.402457769510538,1.4680920673157418,0.24571362578764,0.5885,0.6166275187356,0.25345826282139,0.36217518225479,1.2783783307985042
0.7125,0.24125808214845984,0.6013133372903252,0.6116198536183228,0.2562829190851974,0.39760473980553795,1.467617685940742,0.24275207355752,0.59075,0.6121013845175,0.25535313457292,0.35722406187762,1.2746986541674135
0.7175,0.238425241408125,0.5998842972135318,0.6085011326672296,0.2502240258374784,0.39263693515973147,1.4653661001947393,0.23982520700995,0.58875,0.60736620619261,0.24563920092373,0.35222951530815,1.2703307945583389
0.7225,0.23560511852862498,0.5967246106120317,0.6051329459812296,0.24341578503897834,0.3875562294497315,1.4613663256597393,0.23692517836993,0.58975,0.60233359515099,0.24330023235964,0.3472181700554,1.2659504737644793
0.7275,0.232818610908409,0.5942243002477741,0.6013300057317447,0.23643460893442295,0.3823816169700954,1.455727103962396,0.23403761050376,0.58575,0.59707219920203,0.23762753358517,0.34216645915118,1.26118299277536
0.7325,0.230065169726909,0.592372600794274,0.5970994099362447,0.22928332095742293,0.37711463089259534,1.448475201587396,0.23114878695977,0.58775,0.59150555966618,0.2285944648365,0.33707381570711,1.2559630483171307
0.7375,0.22730655696719335,0.5901842315914987,0.5925601391112979,0.2216905165841387,0.3717390075716919,1.4411655593944361,0.22825833780921,0.5862499999999999,0.58563557456566,0.22447158290333,0.33194754935717,1.2503849401888543
0.7425,0.22454285706319332,0.5876646892884987,0.5877172328492979,0.21366340424563873,0.36625652067669195,1.4337991200744362,0.22535468043439,0.587,0.57941832386709,0.22064747946254,0.32678322225711,1.2450630089706567
0.7475,0.22177864000124572,0.5842985596123124,0.5825453630576891,0.20514936791635813,0.3607181807359546,1.4260348670354568,0.22243184570605,0.5810000000000001,0.57288185494265,0.21108429564111,0.32156208379164,1.2390425629082296
0.7525,0.2190139142247458,0.5800996643978125,0.5770499005696893,0.19615635737585832,0.3551248996359547,1.417879295195457,0.21949271357129,0.57875,0.56593966193567,0.20718414775875,0.31630861416352,1.2333925340983447
0.7575,0.21622695066154038,0.5759286957064332,0.5711887620290101,0.1863759598264592,0.34944569077256443,1.4070535976833665,0.21652316662334,0.5772499999999999,0.55863774878928,0.19503779743594,0.31099599175525,1.2268639833094719
0.7625,0.21341811237754038,0.5717851975949332,0.56496791765701,0.1758210305664592,0.3436819570480644,1.3936013683883666,0.21352305278594,0.5754999999999999,0.55091636783419,0.18841424279771,0.30563483025383,1.220800871875118
0.7675,0.21054876662677874,0.5673541597280889,0.5583659393281057,0.16518832872473144,0.3378666666658831,1.3803028088453404,0.21048952212044,0.5722499999999999,0.54273639776701,0.18105635598471,0.30022362313709,1.214370363365143
0.7725,0.20761990128627875,0.562640276632589,0.5513890496376058,0.15447912405773145,0.3320006613673831,1.3671554101603403,0.20741936536947,0.56525,0.5341082075271,0.17078846836855,0.29476126404477,1.2077647348076987
0.7775,0.2046827614206337,0.5574609514868409,0.5436740450086963,0.14369166374915796,0.32603522537171026,1.352700454616639,0.20430914602269,0.56275,0.52495174896499,0.16020441867274,0.289245568508,1.2011099674247674
0.7825,0.2017374821241337,0.551823783344841,0.5352329762976963,0.13282722544215797,0.3199719820372103,1.336959290081639,0.20115085482169,0.55875,0.5152964532437,0.15291825641637,0.28366483288384,1.194793987973544
0.7875,0.19869135705003374,0.5464674319066308,0.5257745842490135,0.12070876463538818,0.3137749369000805,1.3206516388150873,0.19794774413619,0.5557500000000001,0.50499315295535,0.14087388447268,0.27802804112959,1.1879140838692088
0.7925,0.19554603266003373,0.5413873124096308,0.5153154782235135,0.10735675516588816,0.3074462744795805,1.3037867495800872,0.19468778704238,0.55,0.49403255468891,0.12973597828925,0.27231076892572,1.1812751770588024
0.7975,0.1922274603961542,0.5365254335181209,0.5042467510906025,0.09473803003956659,0.3010672829408798,1.287761133625644,0.19136958387857,0.54775,0.48233201812119,0.121866221946,0.26651465732918,1.1747977744282554
0.8025,0.1887384687951542,0.5318782321201209,0.4925783558481025,0.08284061726696659,0.2946387839838798,1.272561088530644,0.18798443331251,0.5417500000000001,0.469850725979,0.10875575468026,0.26063246680971,1.1680269421109162
0.8075,0.18510984457880253,0.5270298563251207,0.4790245793199828,0.07119053096580057,0.28787884936913294,1.2571118983884937,0.18454335271868,0.536,0.45652182721212,0.097122938408987,0.2546872225049,1.161175597844487
0.8125,0.18134386746330253,0.5219835906131206,0.4636162032419828,0.05978373315280057,0.2807928902911329,1.2414176308734937,0.18106121421922,0.53250000000001,0.44248672725212,0.084340214091174,0.2487040478329,1.1545059509116418
0.8175,0.1767469211416089,0.5175573971431677,0.44003349405762915,0.048418478458076813,0.27197364547811337,1.2266849359432324,0.17749099166525,0.5255000000000001,0.4273763497826,0.071286307187599,0.24260445655394,1.1480251371110095
0.8225,0.1713325724581089,0.5137411522866677,0.40840991026862916,0.03709408862662681,0.26144941347311335,1.2128981144532325,0.17336389415013,0.524,0.40725105461077,0.06123712540784,0.2354954485906,1.141303368171114
0.8275,0.1639039457295287,0.5098499195441502,0.3559084942578667,0.027193903162099346,0.24684054387374849,1.2005666092060054,0.16708748784636,0.518,0.36840079560524,0.044193211832423,0.22438905035152,1.1348605950809243
0.8325,0.15449392712852858,0.5058849232076501,0.2828701085973659,0.018694669747949255,0.22821372464174827,1.1896666599360053,0.15576669330558,0.512,0.28314835452373,0.035207846823659,0.20401514652304,1.1294030858725292
0.8375,0.14511969584943626,0.5034108929048794,0.20153179435684823,0.01191454853443561,0.20973414876937552,1.1812840758738794,0.14063128282559,0.5077499999999999,0.15268081562227,0.022907760344264,0.17703894427043,1.1252596909470285
0.8425,0.13578066760943627,0.5024034863328795,0.11202906057639822,0.00682547238316561,0.1913994122833755,1.1753777571788795,0.13150825380735,0.50575,0.066204064684902,0.015933427055479,0.1611869843139,1.1231673395736954
0.8475,0.12973567618882656,0.5017746392945838,0.052345928774820444,0.004465102818049342,0.17952466364786862,1.1718528650586093,0.12774769190613,0.5045,0.029176586157501,0.013247872023889,0.15478411257872,1.1221507584354011
0.8525,0.12693094139382657,0.5015181712260838,0.02199554830022045,0.004788889526804342,0.17400443367186863,1.1706705190786093,0.12632145446721,0.5045,0.014850303819169,0.012865425190396,0.15236586848624,1.1216906892138492
0.8575,0.12541025778321946,0.5008976240431352,0.005511342886714681,0.004078397508815134,0.1710332507873681,1.1697823279300759,0.12577243259855,0.50275,0.0091778905882601,0.0076446899028238,0.15142158836119,1.1211794931364565
0.8625,0.12515266125571947,0.49991894189463526,0.0026669259992796804,0.002350512947630134,0.1705694978983681,1.1691834890850759,0.12553688066079,0.50275,0.0066486283581865,0.0081433270126724,0.15100741860218,1.1210091919820264
0.8675,0.12501923432383674,0.49934726296065596,0.0011135822765580281,0.001201768438516636,0.1703349880060478,1.1690274737358097,0.12541742622977,0.50225,0.005269411081952,0.0064808412233319,0.15078476092289,1.1207889634561765
0.8725,0.12500794972883675,0.499175942290656,0.0008302329726855282,0.0006227086335431358,0.1703259783675478,1.1693070521108095,0.12534195054541,0.50225,0.0043906359893569,0.0067876310099249,0.15064035327147,1.1206669938675065
0.8775,0.12498296045112414,0.49935370315840505,0.0006434955717362141,0.0005157911981564457,0.1703392485703057,1.1692101850492918,0.12528636451262,0.5015,0.003712285630096,0.0035980076899346,0.15053171619862,1.1204687999617318
0.8825,0.12494449024062414,0.49987484627340506,0.0005517927364957142,0.0008733076853899458,0.1703744348618057,1.1687430185992917,0.12524178473677,0.50175,0.003154288949696,0.0051233280643602,0.15044422296229,1.12040098208296
0.8875,0.12493575660568339,0.49977436567276723,0.0005380074009629057,0.0008332178861425936,0.1703889984902836,1.1682058369340051,0.12520520582242,0.50125,0.0027046506111075,0.0037502964268594,0.15037262134454,1.1202972194634988
0.8925,0.12495627405118338,0.4990624103152672,0.0006008674426744057,0.00040201333172009356,0.1703832761522836,1.1675997831590053,0.12517512444474,0.5005,0.002323027301754,0.001771220762743,0.15031223524362,1.1201754649160647
0.8975,0.12498118733835573,0.4988701985801619,0.0004937388411923715,0.00030629361019852665,0.17037061821615515,1.1676229570262644,0.12515231067591,0.501,0.0020218481608921,0.0030360451452269,0.15026228158119,1.1201535488247345
0.9025,0.12501042469835572,0.49918924485716193,0.00021939692134547155,0.0005405814181010267,0.17035113791615517,1.1682650854312644,0.1251270364665,0.50075,0.0017218617357738,0.0025631531647309,0.15021495465495,1.120092951465089
0.9075,0.1250168553977819,0.49980979415081456,0.00010069677710788856,0.0005607289431744642,0.17036283711896252,1.1691599960369645,0.12510830007367,0.5005,0.0014653595736214,0.0016570309076509,0.15017517715216,1.1200203305517118
0.9125,0.12500085179028192,0.5007269239628146,0.00013509731822728858,0.00037023235335446425,0.1704052067714625,1.1703035617869646,0.12509500862367,0.501,0.0012923503312452,0.0023764885607323,0.15014740718246,1.1199875701497073
0.9175,0.12502823772488092,0.5006407675785429,0.00016915971768661472,0.0006491729998367384,0.1704072517522137,1.1702523224534316,0.12508151914517,0.5002500000000001,0.0011075191130557,0.00093978945212389,0.1501180617149,1.1199238059891814
0.9225,0.12509830480088094,0.49956770518104293,0.00020288949616611475,0.0013898866010967385,0.1703696304232137,1.1690257850584316,0.12506888260735,0.50075,0.0009626140059981,0.0015388716851403,0.15009405237303,1.1199173014929493
0.9275,0.12513242940771496,0.49985787083194255,0.00018903791245570173,0.0018566571516211053,0.17038098791911174,1.168695351474191,0.12505979198471,0.5002500000000001,0.00082971699123523,0.00091407396673705,0.15007397350702,1.1198728786748147
0.9325,0.12513119836121495,0.5014890077464426,0.00012838180513345172,0.0020539571910811053,0.17044052458561174,1.1692463914341908,0.12505185783808,0.5002500000000001,0.00072821657338076,0.00096853720066823,0.1500569512091,1.119859401786301
0.9375,0.12513162221964313,0.5017600195592203,1.169079411578774e-05,0.0013553267487798992,0.17046262129807932,1.1695314645109274,0.12504424953528,0.50050000000001,0.00062895206683507,0.0014450489271439,0.15004109706188,1.1198283441409946
0.9425,0.12513367396414316,0.5006931123947204,-0.0001601202650129623,-0.00022460673862510078,0.17044788932107932,1.1695549130209273,0.12503757452771,0.5002500000000001,0.00053067249901839,0.0007710897626285,0.15002683880199,1.1198154199635706
0.9475,0.1251391389503411,0.4998423772046761,-0.00032096587315967026,-0.0009480757066136832,0.17043094777326628,1.1686968063318468,0.1250323407949,0.5002500000000001,0.00045867341293155,0.00082317541360577,0.15001565098902,1.1197942395288307
0.9525,0.1251479614518411,0.4992042846506761,-0.0004710250580981703,-0.0008290632495911831,0.1704118327292663,1.1669715371818468,0.12502872189659,0.5,0.00040031196685506,8.0142715764417e-05,0.15000645034207,1.119768875428772
0.9575,0.12515130208035688,0.4989095848980099,-0.0006865871132185897,-0.000635514709464501,0.17040597511140476,1.1662451214474028,0.12502463962396,0.5002500000000001,0.00034584282324348,0.00070902383549269,0.14999909926207,1.1197486657936087
0.9625,0.12514925033585686,0.4989526715335099,-0.0009665826038895927,-0.00036864700189449806,0.17041315847190477,1.1665012513174027,0.12502269667088,0.5005,0.00029532233609801,-4.3289822324333e-05,0.14999396145759,1.1197840716275378
0.9675,0.1251238230571667,0.499581180836382,-0.0011233496123816274,-0.00011327611077225066,0.17044163964233025,1.167543915737706,0.12502050649271,0.5002500000000001,0.00023684784818735,0.00085090740088586,0.14998836689452,1.1197684186855903
0.9725,0.1250754018856667,0.5007855548853819,-0.0011589000323116276,0.00013078566703074934,0.17049107090333024,1.1693602733277062,0.1250170258936,0.5002500000000001,0.00018611002818259,0.00075816819123416,0.14998244890327,1.1197480758478737
0.9775,0.1250669052991511,0.5013331384858694,-0.0011559506089291848,-0.00023086088054324107,0.17051269839503153,1.1703955520964673,0.12501487485894,0.5,0.00015172781352734,2.9946358586547e-05,0.14997752422861,1.11972987121921
0.9825,0.1250976814676511,0.5012346547473694,-0.0011151299111141848,-0.0011883266378287412,0.17050697605653153,1.1706625043514673,0.12501277526566,0.5,0.00013447883446189,2.365833751958e-05,0.14997446257169,1.1197276289716909
0.9875,0.12510813333296958,0.5011077273283052,-0.0009373618409027283,-0.0010245629557393185,0.17051518629132545,1.1704866331107333,0.12501106429968,0.5,0.00011058391519863,1.7519280286717e-05,0.14997083791241,1.1197253860993555
0.9925,0.12509859272046958,0.5009528206153052,-0.0006248822737962283,0.00024212437868368166,0.17053710162882546,1.1698751681457333,0.12500927265663,0.5,8.9741303450068e-05,1.1724770355921e-05,0.1499672616723,1.1197236263125672
0.9975,0.125093861676,0.500876004735,-0.000469928414407,0.000870255340736,0.170547969111,1.16957195198,0.12500667805087,0.5002500000000001,6.1466512608675e-05,0.00079859373046966,0.14996267933001,1.119724747125221
