time_s,radiating_area_fraction,contact_area_fraction,effective_contact_area_m2,coupled_wall_area_m2
1.8400000071902864,0.64248167915862964,0.35751832084137036,0.00014844205099769417,0.00041520124241005652
1.8499999910801757,0.63830078595086159,0.36169921404913841,0.00015017796305194324,0.00041520124241005652
1.8600000277826365,0.64123769891150562,0.35876230108849433,0.00014895855314183361,0.00041520124241005652
1.8699999862961931,0.64845490882088774,0.3515450911791122,0.00014596195862072399,0.00041520124241005652
1.8799999654623909,0.68076123848134795,0.31923876151865199,0.00013254833040799206,0.00041520124241005652
1.8900000172808737,0.67333177446974934,0.32666822553025071,0.00013563305309604863,0.00041520124241005652
1.899999977555995,0.66375888538989825,0.33624111461010175,0.00013960772853545644,0.00041520124241005652
1.9099999926702389,0.67828511328512664,0.32171488671487342,0.00013357642066582604,0.00041520124241005652
1.919999980628496,0.67442902700798735,0.32557097299201265,0.00013517747247893461,0.00041520124241005652
1.9299999872142815,0.66776267282321289,0.33223732717678706,0.00013794535101879841,0.00041520124241005652
1.9399999946234745,0.64040574890916691,0.35959425109083309,0.00014930397981642772,0.00041520124241005652
1.9500000228004508,0.63807781725093426,0.36192218274906574,0.00015027053993317161,0.00041520124241005652
1.9599999926227714,0.64181757356124813,0.35818242643875187,0.00014871778846681845,0.00041520124241005652
1.9700000327608738,0.62936907139954146,0.3706309286004586,0.00015388642203050337,0.00041520124241005652
1.9800000264874242,0.63576216674027686,0.36423783325972309,0.00015123200090218404,0.00041520124241005652
1.9899999873899867,0.63607542248725069,0.36392457751274931,0.00015110193672684843,0.00041520124241005652
1.9999999817259324,0.62314619485178202,0.37685380514821804,0.00015647016810449747,0.00041520124241005652
2.0099999974587921,0.61315677153280856,0.38684322846719138,0.00016061778907749521,0.00041520124241005652
2.0200000316052424,0.62213622035782612,0.37786377964217388,0.00015688951076919041,0.00041520124241005652
2.0299999646939595,0.61795248456500085,0.38204751543499921,0.00015862660306828691,0.00041520124241005652
2.0399999828460311,0.6252758158787044,0.37472418412129554,0.00015558594680825668,0.00041520124241005652
2.05000002708669,0.61441441635376171,0.38558558364623829,0.00016009561338532492,0.00041520124241005652
2.060000014315154,0.61480349485205787,0.38519650514794213,0.00015993406750943731,0.00041520124241005652
2.0699999756942535,0.64897434714714164,0.35102565285285836,0.000145746287182308,0.00041520124241005652
2.0800000231170301,0.6563791039832545,0.34362089601674556,0.00014267182294420961,0.00041520124241005652
2.0899999659549238,0.63723428296625606,0.362765717033744,0.00015062077641618551,0.00041520124241005652
2.1000000328958599,0.62529025851272424,0.37470974148727582,0.00015557995020866802,0.00041520124241005652
2.1099999890066172,0.64083543191894199,0.35916456808105801,0.00014912557489692662,0.00041520124241005652
2.1200000264682473,0.65257651317050902,0.34742348682949092,0.00014425066337403854,0.00041520124241005652
2.1299999797903428,0.64087938763015118,0.35912061236984882,0.00014910732443102154,0.00041520124241005652
2.1400000264965238,0.65204908480588486,0.3479509151941152,0.00014446965228631284,0.00041520124241005652
2.1499999812208177,0.65866742065584094,0.341332579344159,0.00014172171101872402,0.00041520124241005652
2.1599999774369305,0.66746122691515497,0.33253877308484509,0.00013807051173434355,0.00041520124241005652
2.1700000227943663,0.67141357176672778,0.32858642823327222,0.00013642949324153749,0.00041520124241005652
2.1800000078122013,0.66577479640683435,0.3342252035931656,0.00013877071977663643,0.00041520124241005652
2.1900000151907548,0.65871260343374338,0.34128739656625662,0.00014170295107320341,0.00041520124241005652
2.1999999809721302,0.67168072559781289,0.32831927440218711,0.00013631857063895635,0.00041520124241005652
2.2100000228093526,0.65874455291631384,0.34125544708368621,0.0001416896856083458,0.00041520124241005652
2.2200000340063322,0.66564108125720045,0.33435891874279949,0.00013882623847289349,0.00041520124241005652
2.2299999804780186,0.65955659414661449,0.34044340585338551,0.00014135252508063676,0.00041520124241005652
2.2399999966434834,0.66280613114154607,0.33719386885845398,0.00014000331328308375,0.00041520124241005652
2.2499999699816686,0.65456525903063634,0.34543474096936372,0.00014342493362207588,0.00041520124241005652
2.2599999809040359,0.63139421055923206,0.36860578944076788,0.00015304558173534651,0.00041520124241005652
2.2700000291576248,0.6300880559998725,0.36991194400012745,0.00015358789873117217,0.00041520124241005652
2.2800000202047879,0.65075836341097659,0.34924163658902341,0.00014500556141308396,0.00041520124241005652
2.2899999732190857,0.65488541749884621,0.34511458250115379,0.00014329200342830701,0.00041520124241005652
2.3000000072069025,0.66411795164200149,0.33588204835799856,0.00013945864378147568,0.00041520124241005652
2.3100000291100744,0.66280971374084396,0.33719028625915598,0.00014000182578340417,0.00041520124241005652
2.3200000137908336,0.65630977522495071,0.34369022477504929,0.00014270060833079204,0.00041520124241005652
2.3299999793017312,0.65948026085964906,0.34051973914035094,0.00014138421875622205,0.00041520124241005652
2.3400000086299042,0.64724827034345711,0.35275172965654289,0.00014646295641569299,0.00041520124241005652
2.3499999897467374,0.65912202527409525,0.3408779747259047,0.00014153295861641947,0.00041520124241005652
2.3600000281769162,0.66887601205492286,0.33112398794507708,0.00013748309118656859,0.00041520124241005652
2.3699999667208242,0.67155927860605003,0.32844072139394997,0.00013636899558082326,0.00041520124241005652
2.3799999826463303,0.67996464936792611,0.32003535063207394,0.00013287907519757516,0.00041520124241005652
2.3900000136255266,0.68953996211191959,0.31046003788808035,0.00012890339344980419,0.00041520124241005652
2.3999999844136446,0.6819895991650784,0.31801040083492166,0.00013203831352597955,0.00041520124241005652
2.4099999692871736,0.65204304912603983,0.34795695087396011,0.00014447215830808323,0.00041520124241005652
2.4200000358227265,0.67014425284260049,0.32985574715739957,0.00013695651603584977,0.00041520124241005652
2.4300000352741398,0.67901936759231618,0.32098063240768387,0.00013327155736523599,0.00041520124241005652
2.4400000090353351,0.67115322631707386,0.32884677368292614,0.00013653758899568962,0.00041520124241005652
2.4499999643790789,0.66806052795555493,0.33193947204444502,0.0001378216811977918,0.00041520124241005652
2.4600000109870366,0.6561614968609939,0.3438385031390061,0.00014276217369172946,0.00041520124241005652
2.4700000023285829,0.65801825244635248,0.34198174755364752,0.00014199124646583676,0.00041520124241005652
2.479999982114697,0.67220231983266954,0.32779768016733046,0.00013610200406460996,0.00041520124241005652
2.4899999717471624,0.6655228598553824,0.33447714014461755,0.0001388753241458078,0.00041520124241005652
2.4999999740006698,0.6670883339063467,0.33291166609365325,0.00013822533737488672,0.00041520124241005652
2.5100000120592214,0.66119897767802505,0.33880102232197495,0.00014067060539788129,0.00041520124241005652
2.5199999986613379,0.66188671838391766,0.3381132816160824,0.00014038505460233874,0.00041520124241005652
2.5300000351718848,0.66019979317802679,0.33980020682197321,0.00014108546804367743,0.00041520124241005652
2.5400000162927765,0.65731474663141731,0.34268525336858263,0.00014228334295424052,0.00041520124241005652
2.5499999737688341,0.65331745875953695,0.3466825412404631,0.00014394302184491593,0.00041520124241005652
2.5600000134695859,0.64939685846723982,0.35060314153276012,0.0001455708599572709,0.00041520124241005652
2.5699999648535052,0.63706030579990258,0.36293969420009742,0.00015069301195180644,0.00041520124241005652
2.5800000227479241,0.65359876565755282,0.34640123434244713,0.00014382622287136118,0.00041520124241005652
2.5899999863358398,0.63300719112162462,0.36699280887837543,0.0001523758702018579,0.00041520124241005652
2.600000022745482,0.63599037337457121,0.36400962662542879,0.00015113724922409882,0.00041520124241005652
